(('3c', 'Kh'), 0.4857340067340067)
(('3c', 'Tc'), 0.46697643097643093)
(('3c', 'Qd'), 0.4763063973063973)
(('Jc', '4h'), 0.4803569023569023)
(('Jc', '5c'), 0.5256026936026936)
(('Jc', 'Ts'), 0.5122390572390572)
(('Jc', 'Kc'), 0.5994579124579125)
(('Jc', 'Qh'), 0.6128956228956229)
(('Jc', '8s'), 0.5453299663299663)
(('Jc', 'Kh'), 0.6350134680134681)
(('Jc', 'Tc'), 0.5771952861952863)
(('Jc', 'Qd'), 0.576057239057239)
(('4h', '5c'), 0.34825589225589226)
(('4h', 'Ts'), 0.43860942760942756)
(('4h', 'Kc'), 0.5415622895622896)
(('4h', 'Qh'), 0.5396127946127947)
(('4h', '8s'), 0.3768047138047137)
(('4h', 'Kh'), 0.520979797979798)
(('4h', 'Tc'), 0.44209427609427604)
(('4h', 'Qd'), 0.49677104377104375)
(('5c', 'Ts'), 0.47307407407407404)
(('5c', 'Kc'), 0.5458956228956229)
(('5c', 'Qh'), 0.46948484848484845)
(('5c', '8s'), 0.38207407407407395)
(('5c', 'Kh'), 0.5617676767676768)
(('5c', 'Tc'), 0.4935353535353535)
(('5c', 'Qd'), 0.5144747474747475)
(('Ts', 'Kc'), 0.6004545454545456)
(('Ts', 'Qh'), 0.5835824915824916)
(('Ts', '8s'), 0.541996632996633)
(('Ts', 'Kh'), 0.6004747474747475)
(('Ts', 'Tc'), 0.7237845117845119)
(('Ts', 'Qd'), 0.5866767676767677)
(('Kc', 'Qh'), 0.5958249158249159)
(('Kc', '8s'), 0.5823939393939395)
(('Kc', 'Kh'), 0.8257676767676769)
(('Kc', 'Tc'), 0.6213030303030304)
(('Kc', 'Qd'), 0.6276767676767677)
(('Qh', '8s'), 0.537074074074074)
(('Qh', 'Kh'), 0.657010101010101)
(('Qh', 'Tc'), 0.6140505050505051)
(('Qh', 'Qd'), 0.7972794612794615)
(('8s', 'Kh'), 0.5691919191919192)
(('8s', 'Tc'), 0.5191481481481481)
(('8s', 'Qd'), 0.5471212121212121)
(('Kh', 'Tc'), 0.5770875420875421)
(('Kh', 'Qd'), 0.6142727272727273)
(('Tc', 'Qd'), 0.6000841750841751)
